agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
R-AMDP,2,16,3885.0,124.25,882.0,4.0
R-AMDP,2,17,4383.0,166.0,885.0,3.0
R-AMDP,2,18,4850.0,17.296296296296298,912.0,27.0
R-AMDP,2,19,5331.0,28.294117647058822,929.0,17.0
R-AMDP,2,20,5829.0,166.0,932.0,3.0
R-AMDP,2,21,6321.0,61.5,940.0,8.0
R-AMDP,2,22,6819.0,166.0,943.0,3.0
R-AMDP,2,23,7315.0,99.2,948.0,5.0
R-AMDP,2,24,7813.0,166.0,951.0,3.0
R-AMDP,2,25,8311.0,166.0,954.0,3.0
R-AMDP,2,26,8809.0,166.0,957.0,3.0
R-AMDP,2,27,9307.0,166.0,960.0,3.0
R-AMDP,2,28,9805.0,166.0,963.0,3.0
R-AMDP,2,29,10303.0,166.0,966.0,3.0
R-AMDP,2,30,10801.0,166.0,969.0,3.0
R-AMDP,2,31,11299.0,166.0,972.0,3.0
R-AMDP,2,32,11797.0,166.0,975.0,3.0
R-AMDP,2,33,12295.0,166.0,978.0,3.0
R-AMDP,2,34,12793.0,166.0,981.0,3.0
R-AMDP,2,35,13291.0,166.0,984.0,3.0
R-AMDP,2,36,13789.0,166.0,987.0,3.0
R-AMDP,2,37,14287.0,166.0,990.0,3.0
R-AMDP,2,38,14785.0,166.0,993.0,3.0
R-AMDP,2,39,15283.0,166.0,996.0,3.0
R-AMDP,2,40,15781.0,166.0,999.0,3.0
R-AMDP,2,41,16279.0,166.0,1002.0,3.0
R-AMDP,2,42,16777.0,166.0,1005.0,3.0
R-AMDP,2,43,17275.0,166.0,1008.0,3.0
R-AMDP,2,44,17773.0,166.0,1011.0,3.0
R-AMDP,2,45,18271.0,166.0,1014.0,3.0
R-AMDP,2,46,18769.0,166.0,1017.0,3.0
R-AMDP,2,47,19267.0,166.0,1020.0,3.0
R-AMDP,2,48,19765.0,166.0,1023.0,3.0
R-AMDP,2,49,20263.0,166.0,1026.0,3.0
R-AMDP,2,50,20761.0,166.0,1029.0,3.0
R-AMDP,2,51,21259.0,166.0,1032.0,3.0
R-AMDP,2,52,21757.0,166.0,1035.0,3.0
R-AMDP,2,53,22255.0,166.0,1038.0,3.0
R-AMDP,2,54,22753.0,166.0,1041.0,3.0
R-AMDP,2,55,23251.0,166.0,1044.0,3.0
R-AMDP,2,56,23749.0,166.0,1047.0,3.0
R-AMDP,2,57,24247.0,166.0,1050.0,3.0
R-AMDP,2,58,24745.0,166.0,1053.0,3.0
R-AMDP,2,59,25243.0,166.0,1056.0,3.0
R-AMDP,2,60,25741.0,166.0,1059.0,3.0
R-AMDP,2,61,26239.0,166.0,1062.0,3.0
R-AMDP,2,62,26737.0,166.0,1065.0,3.0
R-AMDP,2,63,27235.0,166.0,1068.0,3.0
R-AMDP,2,64,27733.0,166.0,1071.0,3.0
R-AMDP,2,65,28231.0,166.0,1074.0,3.0
R-AMDP,2,66,28729.0,166.0,1077.0,3.0
R-AMDP,2,67,29227.0,166.0,1080.0,3.0
R-AMDP,2,68,29725.0,166.0,1083.0,3.0
R-AMDP,2,69,30223.0,166.0,1086.0,3.0
R-AMDP,2,70,30721.0,166.0,1089.0,3.0
R-AMDP,2,71,31219.0,166.0,1092.0,3.0
R-AMDP,2,72,31717.0,166.0,1095.0,3.0
R-AMDP,2,73,32215.0,166.0,1098.0,3.0
R-AMDP,2,74,32713.0,166.0,1101.0,3.0
R-AMDP,2,75,33211.0,166.0,1104.0,3.0
R-AMDP,2,76,33709.0,166.0,1107.0,3.0
R-AMDP,2,77,34207.0,166.0,1110.0,3.0
R-AMDP,2,78,34705.0,166.0,1113.0,3.0
R-AMDP,2,79,35203.0,166.0,1116.0,3.0
R-AMDP,2,80,35701.0,166.0,1119.0,3.0
R-AMDP,2,81,36199.0,166.0,1122.0,3.0
R-AMDP,2,82,36697.0,166.0,1125.0,3.0
R-AMDP,2,83,37195.0,166.0,1128.0,3.0
R-AMDP,2,84,37693.0,166.0,1131.0,3.0
R-AMDP,2,85,38191.0,166.0,1134.0,3.0
R-AMDP,2,86,38689.0,166.0,1137.0,3.0
R-AMDP,2,87,39187.0,166.0,1140.0,3.0
R-AMDP,2,88,39685.0,166.0,1143.0,3.0
R-AMDP,2,89,40183.0,166.0,1146.0,3.0
R-AMDP,2,90,40681.0,166.0,1149.0,3.0
R-AMDP,2,91,41179.0,166.0,1152.0,3.0
R-AMDP,2,92,41677.0,166.0,1155.0,3.0
R-AMDP,2,93,42175.0,166.0,1158.0,3.0
R-AMDP,2,94,42673.0,166.0,1161.0,3.0
R-AMDP,2,95,43171.0,166.0,1164.0,3.0
R-AMDP,2,96,43669.0,166.0,1167.0,3.0
R-AMDP,2,97,44167.0,166.0,1170.0,3.0
R-AMDP,2,98,44665.0,166.0,1173.0,3.0
R-AMDP,2,99,45163.0,166.0,1176.0,3.0
R-AMDP,3,0,487.0,44.27272727272727,11.0,11.0
R-AMDP,3,1,970.0,32.2,26.0,15.0
R-AMDP,3,2,842.0,-1.28,126.0,100.0
R-AMDP,3,3,714.0,-1.28,226.0,100.0
R-AMDP,3,4,594.0,-1.2,326.0,100.0
R-AMDP,3,5,469.0,-1.25,426.0,100.0
R-AMDP,3,6,337.0,-1.32,526.0,100.0
R-AMDP,3,7,718.0,4.280898876404494,615.0,89.0
R-AMDP,3,8,1213.0,99.0,620.0,5.0
R-AMDP,3,9,1089.0,-1.24,720.0,100.0
R-AMDP,3,10,1567.0,23.9,740.0,20.0
R-AMDP,3,11,1436.0,-1.31,840.0,100.0
R-AMDP,3,12,1933.0,124.25,844.0,4.0
R-AMDP,3,13,2428.0,82.5,850.0,6.0
R-AMDP,3,14,2913.0,37.30769230769231,863.0,13.0
R-AMDP,3,15,3411.0,166.0,866.0,3.0
R-AMDP,3,16,3283.0,-1.28,966.0,100.0
R-AMDP,3,17,3780.0,124.25,970.0,4.0
R-AMDP,3,18,4276.0,99.2,975.0,5.0
R-AMDP,3,19,4774.0,166.0,978.0,3.0
R-AMDP,3,20,5272.0,166.0,981.0,3.0
R-AMDP,3,21,5770.0,166.0,984.0,3.0
R-AMDP,3,22,6268.0,166.0,987.0,3.0
R-AMDP,3,23,6766.0,166.0,990.0,3.0
R-AMDP,3,24,7264.0,166.0,993.0,3.0
R-AMDP,3,25,7762.0,166.0,996.0,3.0
R-AMDP,3,26,8260.0,166.0,999.0,3.0
R-AMDP,3,27,8758.0,166.0,1002.0,3.0
R-AMDP,3,28,9256.0,166.0,1005.0,3.0
R-AMDP,3,29,9754.0,166.0,1008.0,3.0
R-AMDP,3,30,10252.0,166.0,1011.0,3.0
R-AMDP,3,31,10750.0,166.0,1014.0,3.0
R-AMDP,3,32,11248.0,166.0,1017.0,3.0
R-AMDP,3,33,11746.0,166.0,1020.0,3.0
R-AMDP,3,34,12244.0,166.0,1023.0,3.0
R-AMDP,3,35,12742.0,166.0,1026.0,3.0
R-AMDP,3,36,13240.0,166.0,1029.0,3.0
R-AMDP,3,37,13738.0,166.0,1032.0,3.0
R-AMDP,3,38,14236.0,166.0,1035.0,3.0
R-AMDP,3,39,14734.0,166.0,1038.0,3.0
R-AMDP,3,40,15232.0,166.0,1041.0,3.0
R-AMDP,3,41,15730.0,166.0,1044.0,3.0
R-AMDP,3,42,16228.0,166.0,1047.0,3.0
R-AMDP,3,43,16726.0,166.0,1050.0,3.0
R-AMDP,3,44,17224.0,166.0,1053.0,3.0
R-AMDP,3,45,17722.0,166.0,1056.0,3.0
R-AMDP,3,46,18220.0,166.0,1059.0,3.0
R-AMDP,3,47,18718.0,166.0,1062.0,3.0
R-AMDP,3,48,19216.0,166.0,1065.0,3.0
R-AMDP,3,49,19714.0,166.0,1068.0,3.0
R-AMDP,3,50,20212.0,166.0,1071.0,3.0
R-AMDP,3,51,20710.0,166.0,1074.0,3.0
R-AMDP,3,52,21208.0,166.0,1077.0,3.0
R-AMDP,3,53,21706.0,166.0,1080.0,3.0
R-AMDP,3,54,22204.0,166.0,1083.0,3.0
R-AMDP,3,55,22702.0,166.0,1086.0,3.0
R-AMDP,3,56,23200.0,166.0,1089.0,3.0
R-AMDP,3,57,23698.0,166.0,1092.0,3.0
R-AMDP,3,58,24196.0,166.0,1095.0,3.0
R-AMDP,3,59,24694.0,166.0,1098.0,3.0
R-AMDP,3,60,25192.0,166.0,1101.0,3.0
R-AMDP,3,61,25690.0,166.0,1104.0,3.0
R-AMDP,3,62,26188.0,166.0,1107.0,3.0
R-AMDP,3,63,26686.0,166.0,1110.0,3.0
R-AMDP,3,64,27184.0,166.0,1113.0,3.0
R-AMDP,3,65,27682.0,166.0,1116.0,3.0
R-AMDP,3,66,28180.0,166.0,1119.0,3.0
R-AMDP,3,67,28678.0,166.0,1122.0,3.0
R-AMDP,3,68,29176.0,166.0,1125.0,3.0
R-AMDP,3,69,29674.0,166.0,1128.0,3.0
R-AMDP,3,70,30172.0,166.0,1131.0,3.0
R-AMDP,3,71,30670.0,166.0,1134.0,3.0
R-AMDP,3,72,31168.0,166.0,1137.0,3.0
R-AMDP,3,73,31666.0,166.0,1140.0,3.0
R-AMDP,3,74,32164.0,166.0,1143.0,3.0
R-AMDP,3,75,32662.0,166.0,1146.0,3.0
R-AMDP,3,76,33160.0,166.0,1149.0,3.0
R-AMDP,3,77,33658.0,166.0,1152.0,3.0
R-AMDP,3,78,34156.0,166.0,1155.0,3.0
R-AMDP,3,79,34654.0,166.0,1158.0,3.0
R-AMDP,3,80,35152.0,166.0,1161.0,3.0
