agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
R-AMDP,1,37,14290.0,54.666666666666664,1024.0,9.0
R-AMDP,1,38,14784.0,70.57142857142857,1031.0,7.0
R-AMDP,1,39,15278.0,70.57142857142857,1038.0,7.0
R-AMDP,1,40,15772.0,70.57142857142857,1045.0,7.0
R-AMDP,1,41,16266.0,70.57142857142857,1052.0,7.0
R-AMDP,1,42,16760.0,70.57142857142857,1059.0,7.0
R-AMDP,1,43,17252.0,54.666666666666664,1068.0,9.0
R-AMDP,1,44,17742.0,44.54545454545455,1079.0,11.0
R-AMDP,1,45,18234.0,54.666666666666664,1088.0,9.0
R-AMDP,1,46,18728.0,70.57142857142857,1095.0,7.0
R-AMDP,1,47,19220.0,54.666666666666664,1104.0,9.0
R-AMDP,1,48,19702.0,25.36842105263158,1123.0,19.0
R-AMDP,1,49,20196.0,70.57142857142857,1130.0,7.0
R-AMDP,1,50,20688.0,54.666666666666664,1139.0,9.0
R-AMDP,1,51,21180.0,54.666666666666664,1148.0,9.0
R-AMDP,1,52,21668.0,37.53846153846154,1161.0,13.0
R-AMDP,1,53,22162.0,70.57142857142857,1168.0,7.0
R-AMDP,1,54,22656.0,70.57142857142857,1175.0,7.0
R-AMDP,1,55,23146.0,44.54545454545455,1186.0,11.0
R-AMDP,1,56,23634.0,37.53846153846154,1199.0,13.0
R-AMDP,1,57,24124.0,44.54545454545455,1210.0,11.0
R-AMDP,1,58,24618.0,70.57142857142857,1217.0,7.0
R-AMDP,1,59,25112.0,70.57142857142857,1224.0,7.0
R-AMDP,1,60,25606.0,70.57142857142857,1231.0,7.0
R-AMDP,1,61,26096.0,44.54545454545455,1242.0,11.0
R-AMDP,1,62,26590.0,70.57142857142857,1249.0,7.0
R-AMDP,1,63,27082.0,54.666666666666664,1258.0,9.0
R-AMDP,1,64,27576.0,70.57142857142857,1265.0,7.0
R-AMDP,1,65,28070.0,70.57142857142857,1272.0,7.0
R-AMDP,1,66,28564.0,70.57142857142857,1279.0,7.0
R-AMDP,1,67,29058.0,70.57142857142857,1286.0,7.0
R-AMDP,1,68,29544.0,32.4,1301.0,15.0
R-AMDP,1,69,30038.0,70.57142857142857,1308.0,7.0
R-AMDP,1,70,30522.0,28.470588235294116,1325.0,17.0
R-AMDP,1,71,31010.0,37.53846153846154,1338.0,13.0
R-AMDP,1,72,31504.0,70.57142857142857,1345.0,7.0
R-AMDP,1,73,31996.0,54.666666666666664,1354.0,9.0
R-AMDP,1,74,32486.0,44.54545454545455,1365.0,11.0
R-AMDP,1,75,32980.0,70.57142857142857,1372.0,7.0
R-AMDP,1,76,33474.0,70.57142857142857,1379.0,7.0
R-AMDP,1,77,33966.0,54.666666666666664,1388.0,9.0
R-AMDP,1,78,34450.0,28.470588235294116,1405.0,17.0
R-AMDP,1,79,34940.0,44.54545454545455,1416.0,11.0
R-AMDP,1,80,35434.0,70.57142857142857,1423.0,7.0
R-AMDP,1,81,35928.0,70.57142857142857,1430.0,7.0
R-AMDP,1,82,36418.0,44.54545454545455,1441.0,11.0
R-AMDP,1,83,36910.0,54.666666666666664,1450.0,9.0
R-AMDP,1,84,37404.0,70.57142857142857,1457.0,7.0
R-AMDP,1,85,37898.0,70.57142857142857,1464.0,7.0
R-AMDP,1,86,38392.0,70.57142857142857,1471.0,7.0
R-AMDP,1,87,38886.0,70.57142857142857,1478.0,7.0
R-AMDP,1,88,39380.0,70.57142857142857,1485.0,7.0
R-AMDP,1,89,39870.0,44.54545454545455,1496.0,11.0
R-AMDP,1,90,40364.0,70.57142857142857,1503.0,7.0
R-AMDP,1,91,40858.0,70.57142857142857,1510.0,7.0
R-AMDP,1,92,41350.0,54.666666666666664,1519.0,9.0
R-AMDP,1,93,41832.0,25.36842105263158,1538.0,19.0
R-AMDP,1,94,42326.0,70.57142857142857,1545.0,7.0
R-AMDP,1,95,42820.0,70.57142857142857,1552.0,7.0
R-AMDP,1,96,43314.0,70.57142857142857,1559.0,7.0
R-AMDP,1,97,43804.0,44.54545454545455,1570.0,11.0
R-AMDP,1,98,44298.0,70.57142857142857,1577.0,7.0
R-AMDP,1,99,44792.0,70.57142857142857,1584.0,7.0
R-AMDP,2,0,-134.0,-1.34,100.0,100.0
R-AMDP,2,1,-264.0,-1.3,200.0,100.0
R-AMDP,2,2,-392.0,-1.28,300.0,100.0
R-AMDP,2,3,-519.0,-1.27,400.0,100.0
R-AMDP,2,4,-650.0,-1.31,500.0,100.0
R-AMDP,2,5,-784.0,-1.34,600.0,100.0
R-AMDP,2,6,-918.0,-1.34,700.0,100.0
R-AMDP,2,7,-1048.0,-1.3,800.0,100.0
R-AMDP,2,8,-1187.0,-1.39,900.0,100.0
R-AMDP,2,9,-1318.0,-1.31,1000.0,100.0
R-AMDP,2,10,-1455.0,-1.37,1100.0,100.0
R-AMDP,2,11,-1578.0,-1.23,1200.0,100.0
R-AMDP,2,12,-1721.0,-1.43,1300.0,100.0
R-AMDP,2,13,-1861.0,-1.4,1400.0,100.0
R-AMDP,2,14,-1998.0,-1.37,1500.0,100.0
R-AMDP,2,15,-2129.0,-1.31,1600.0,100.0
R-AMDP,2,16,-2263.0,-1.34,1700.0,100.0
R-AMDP,2,17,-2393.0,-1.3,1800.0,100.0
R-AMDP,2,18,-2521.0,-1.28,1900.0,100.0
R-AMDP,2,19,-2656.0,-1.35,2000.0,100.0
R-AMDP,2,20,-2790.0,-1.34,2100.0,100.0
R-AMDP,2,21,-2922.0,-1.32,2200.0,100.0
R-AMDP,2,22,-2499.0,7.293103448275862,2258.0,58.0
R-AMDP,2,23,-2017.0,28.352941176470587,2275.0,17.0
R-AMDP,2,24,-1552.0,16.607142857142858,2303.0,28.0
R-AMDP,2,25,-1676.0,-1.24,2403.0,100.0
R-AMDP,2,26,-1241.0,7.631578947368421,2460.0,57.0
R-AMDP,2,27,-747.0,70.57142857142857,2467.0,7.0
R-AMDP,2,28,-255.0,54.666666666666664,2476.0,9.0
R-AMDP,2,29,239.0,70.57142857142857,2483.0,7.0
R-AMDP,2,30,733.0,70.57142857142857,2490.0,7.0
R-AMDP,2,31,1227.0,70.57142857142857,2497.0,7.0
R-AMDP,2,32,1713.0,32.4,2512.0,15.0
R-AMDP,2,33,2199.0,32.4,2527.0,15.0
R-AMDP,2,34,2693.0,70.57142857142857,2534.0,7.0
R-AMDP,2,35,3187.0,70.57142857142857,2541.0,7.0
R-AMDP,2,36,3671.0,28.470588235294116,2558.0,17.0
R-AMDP,2,37,4163.0,54.666666666666664,2567.0,9.0
