agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
PALM with expert AMDP,0,180,-51.29999999999821,0.01666666666666666,4646.0,15.0
PALM with expert AMDP,0,181,-51.04999999999821,0.01666666666666666,4661.0,15.0
PALM with expert AMDP,0,182,-50.79999999999821,0.01666666666666666,4676.0,15.0
PALM with expert AMDP,0,183,-50.54999999999821,0.01666666666666666,4691.0,15.0
PALM with expert AMDP,0,184,-50.29999999999821,0.01666666666666666,4706.0,15.0
PALM with expert AMDP,0,185,-50.04999999999821,0.01666666666666666,4721.0,15.0
PALM with expert AMDP,0,186,-49.79999999999821,0.01666666666666666,4736.0,15.0
PALM with expert AMDP,0,187,-49.54999999999821,0.01666666666666666,4751.0,15.0
PALM with expert AMDP,0,188,-49.29999999999821,0.01666666666666666,4766.0,15.0
PALM with expert AMDP,0,189,-49.04999999999821,0.01666666666666666,4781.0,15.0
PALM with expert AMDP,0,190,-48.79999999999821,0.01666666666666666,4796.0,15.0
PALM with expert AMDP,0,191,-48.54999999999821,0.01666666666666666,4811.0,15.0
PALM with expert AMDP,0,192,-48.29999999999821,0.01666666666666666,4826.0,15.0
PALM with expert AMDP,0,193,-48.04999999999821,0.01666666666666666,4841.0,15.0
PALM with expert AMDP,0,194,-47.79999999999821,0.01666666666666666,4856.0,15.0
PALM with expert AMDP,0,195,-47.54999999999821,0.01666666666666666,4871.0,15.0
PALM with expert AMDP,0,196,-47.29999999999821,0.01666666666666666,4886.0,15.0
PALM with expert AMDP,0,197,-47.04999999999821,0.01666666666666666,4901.0,15.0
PALM with expert AMDP,0,198,-46.79999999999821,0.01666666666666666,4916.0,15.0
PALM with expert AMDP,0,199,-46.54999999999821,0.01666666666666666,4931.0,15.0
